_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites
"$$BUZZ,1697,16:12:00,52.05402,-1.75325,07331,11*4E85","JDL,G6GZH,M0RPI/M,G8FJG-2Pi,G8KNN",1697,16:12:00,52.05402,-1.75325,7331,11
"$$BUZZ,1698,16:12:06,52.05360,-1.75135,07270,11*D675","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1698,16:12:06,52.0536,-1.75135,7270,11
"$$BUZZ,1699,16:12:12,52.05329,-1.74945,07210,11*6296","JDL,0x17_pi,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1699,16:12:12,52.05329,-1.74945,7210,11
"$$BUZZ,1700,16:12:18,52.05301,-1.74753,07151,11*DEAF","JDL,M0RPI/M,G8KNN,M0RPI/5,G8FJG-2Pi",1700,16:12:18,52.05301,-1.74753,7151,11
"$$BUZZ,1701,16:12:24,52.05268,-1.74561,07090,11*B3E6","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1701,16:12:24,52.05268,-1.74561,7090,11
"$$BUZZ,1702,16:12:30,52.05234,-1.74364,07028,11*4680","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1702,16:12:30,52.05234,-1.74364,7028,11
"$$BUZZ,1703,16:12:36,52.05207,-1.74187,06970,11*F72E","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1703,16:12:36,52.05207,-1.74187,6970,11
"$$BUZZ,1704,16:12:42,52.05180,-1.74011,06912,11*B940","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1704,16:12:42,52.0518,-1.74011,6912,11
"$$BUZZ,1705,16:12:48,52.05147,-1.73850,06854,11*6555","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1705,16:12:48,52.05147,-1.7385,6854,11
"$$BUZZ,1706,16:12:54,52.05119,-1.73694,06797,11*3341","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1706,16:12:54,52.05119,-1.73694,6797,11
"$$BUZZ,1707,16:13:00,52.05089,-1.73537,06738,11*A1BF",M0RPI/M,1707,16:13:00,52.05089,-1.73537,6738,11
"$$BUZZ,1708,16:13:06,52.05064,-1.73364,06680,11*5C85","G8KNN,G8FJG-2Pi,M0RPI/M,M0RPI/5,G6GZH",1708,16:13:06,52.05064,-1.73364,6680,11
"$$BUZZ,1709,16:13:12,52.05049,-1.73205,06622,11*9122","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1709,16:13:12,52.05049,-1.73205,6622,11
"$$BUZZ,1710,16:13:18,52.05021,-1.73048,06565,11*CA2D","JDL,M0RPI/M,M0RPI/5,G8FJG-2Pi,G8KNN",1710,16:13:18,52.05021,-1.73048,6565,11
"$$BUZZ,1711,16:13:24,52.04987,-1.72911,06510,11*F614","JDL,M0RPI/M,G8KNN,G8FJG-2Pi,M0RPI/5",1711,16:13:24,52.04987,-1.72911,6510,11
"$$BUZZ,1712,16:13:30,52.04953,-1.72798,06454,11*1FC6","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1712,16:13:30,52.04953,-1.72798,6454,11
"$$BUZZ,1713,16:13:36,52.04929,-1.72687,06398,11*0518","JDL,G8FJG-2Pi,M0RPI/5,M0RPI/M,G8KNN",1713,16:13:36,52.04929,-1.72687,6398,11
"$$BUZZ,1714,16:13:42,52.04905,-1.72596,06343,11*B6BA","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1714,16:13:42,52.04905,-1.72596,6343,11
"$$BUZZ,1715,16:13:48,52.04875,-1.72515,06290,11*8EF0","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",1715,16:13:48,52.04875,-1.72515,6290,11
"$$BUZZ,1716,16:13:54,52.04848,-1.72431,06235,11*78C8","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1716,16:13:54,52.04848,-1.72431,6235,11
"$$BUZZ,1717,16:14:00,52.04825,-1.72334,06180,11*6887","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1717,16:14:00,52.04825,-1.72334,6180,11
"$$BUZZ,1718,16:14:06,52.04807,-1.72232,06124,11*B71F","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",1718,16:14:06,52.04807,-1.72232,6124,11
"$$BUZZ,1719,16:14:12,52.04783,-1.72136,06068,11*398C","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1719,16:14:12,52.04783,-1.72136,6068,11
"$$BUZZ,1720,16:14:18,52.04764,-1.72023,06012,11*7362","JDL,M0RPI/5,M0RPI/M,G8FJG-2Pi,G8KNN",1720,16:14:18,52.04764,-1.72023,6012,11
"$$BUZZ,1721,16:14:24,52.04739,-1.71914,05958,11*0707","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1721,16:14:24,52.04739,-1.71914,5958,11
"$$BUZZ,1722,16:14:30,52.04718,-1.71799,05902,11*ADEB","JDL,M0RPI/M,G8KNN,M0RPI/5,G8FJG-2Pi",1722,16:14:30,52.04718,-1.71799,5902,11
"$$BUZZ,1723,16:14:36,52.04699,-1.71682,05846,11*1267","JDL,M0RPI/M,G8KNN,M0RPI/5,G8FJG-2Pi",1723,16:14:36,52.04699,-1.71682,5846,11
"$$BUZZ,1724,16:14:42,52.04668,-1.71557,05790,11*5B44","G8FJG-2Pi,G8KNN,M0RPI/M",1724,16:14:42,52.04668,-1.71557,5790,11
"$$BUZZ,1725,16:14:48,52.04640,-1.71439,05735,11*1860","JDL,M0RPI/M,G6GZH,G8FJG-2Pi,G8KNN",1725,16:14:48,52.0464,-1.71439,5735,11
"$$BUZZ,1726,16:14:54,52.04610,-1.71328,05680,11*0B89","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",1726,16:14:54,52.0461,-1.71328,5680,11
"$$BUZZ,1727,16:15:00,52.04576,-1.71233,05627,11*E00C","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1727,16:15:00,52.04576,-1.71233,5627,11
"$$BUZZ,1728,16:15:06,52.04537,-1.71141,05573,11*D945","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1728,16:15:06,52.04537,-1.71141,5573,11
"$$BUZZ,1729,16:15:12,52.04499,-1.71056,05519,11*5A47","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1729,16:15:12,52.04499,-1.71056,5519,11
"$$BUZZ,1730,16:15:18,52.04461,-1.70970,05466,11*3837","JDL,M0RPI/5,M0RPI/M,G8FJG-2Pi,G8KNN",1730,16:15:18,52.04461,-1.7097,5466,11
"$$BUZZ,1731,16:15:24,52.04421,-1.70888,05413,10*B4D7","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1731,16:15:24,52.04421,-1.70888,5413,10
"$$BUZZ,1732,16:15:30,52.04380,-1.70787,05362,11*578F","JDL,M0RPI/M,G8FJG-2Pi",1732,16:15:30,52.0438,-1.70787,5362,11
"$$BUZZ,1733,16:15:36,52.04353,-1.70690,05312,11*F468","JDL,M0RPI/M,G8KNN,M0RPI/5,G8FJG-2Pi",1733,16:15:36,52.04353,-1.7069,5312,11
"$$BUZZ,1734,16:15:42,52.04321,-1.70601,05264,11*4D12","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1734,16:15:42,52.04321,-1.70601,5264,11
"$$BUZZ,1735,16:15:48,52.04295,-1.70502,05215,11*1F45","JDL,M0RPI/M,G8FJG-2Pi",1735,16:15:48,52.04295,-1.70502,5215,11
"$$BUZZ,1736,16:15:54,52.04279,-1.70405,05167,11*C66F","JDL,M0RPI/M,G8FJG-2Pi",1736,16:15:54,52.04279,-1.70405,5167,11
"$$BUZZ,1737,16:16:00,52.04262,-1.70309,05117,11*7E5F","G8FJG-2Pi,G8KNN,M0RPI/M,M0RPI/5",1737,16:16:00,52.04262,-1.70309,5117,11
"$$BUZZ,1738,16:16:06,52.04237,-1.70213,05068,11*5633","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1738,16:16:06,52.04237,-1.70213,5068,11
"$$BUZZ,1739,16:16:12,52.04207,-1.70116,05018,11*3E20","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1739,16:16:12,52.04207,-1.70116,5018,11
"$$BUZZ,1740,16:16:18,52.04173,-1.70012,04973,11*D99A","G8KNN,JDL,M0RPI/M,G8FJG-2Pi",1740,16:16:18,52.04173,-1.70012,4973,11
"$$BUZZ,1741,16:16:24,52.04135,-1.69908,04928,11*E482","G8FJG-2Pi,G6GZH,G8KNN,M0RPI/M",1741,16:16:24,52.04135,-1.69908,4928,11
"$$BUZZ,1742,16:16:30,52.04100,-1.69800,04884,11*471F","G8FJG-2Pi,G8KNN,M0RPI/5,G6GZH",1742,16:16:30,52.041,-1.698,4884,11
"$$BUZZ,1743,16:16:36,52.04071,-1.69694,04840,11*6D62","G8FJG-2Pi,G6GZH,M0RPI/M,M0RPI/5,G8KNN",1743,16:16:36,52.04071,-1.69694,4840,11
"$$BUZZ,1744,16:16:42,52.04041,-1.69590,04796,11*D5EE","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1744,16:16:42,52.04041,-1.6959,4796,11
"$$BUZZ,1745,16:16:48,52.04007,-1.69480,04752,11*F426","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1745,16:16:48,52.04007,-1.6948,4752,11
"$$BUZZ,1746,16:16:54,52.03985,-1.69370,04709,11*0AD2","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1746,16:16:54,52.03985,-1.6937,4709,11
"$$BUZZ,1747,16:17:00,52.03960,-1.69269,04666,11*D517","JDL,G6GZH,G8KNN,M0RPI/5,G8FJG-2Pi",1747,16:17:00,52.0396,-1.69269,4666,11
"$$BUZZ,1748,16:17:06,52.03932,-1.69174,04622,11*6819","JDL,M0RPI/M,G8KNN,G8FJG-2Pi,G6GZH",1748,16:17:06,52.03932,-1.69174,4622,11
"$$BUZZ,1749,16:17:12,52.03902,-1.69078,04578,11*C126","JDL,M0RPI/M,G8KNN,G8FJG-2Pi,G6GZH",1749,16:17:12,52.03902,-1.69078,4578,11
"$$BUZZ,1750,16:17:18,52.03871,-1.68973,04533,11*602C","JDL,G8KNN,G8FJG-2Pi,M0RPI/M",1750,16:17:18,52.03871,-1.68973,4533,11
"$$BUZZ,1751,16:17:24,52.03841,-1.68861,04488,11*DF9E","G8FJG-2Pi,G6GZH,M0RPI/M,G8KNN",1751,16:17:24,52.03841,-1.68861,4488,11
"$$BUZZ,1752,16:17:30,52.03809,-1.68759,04442,11*35F4","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1752,16:17:30,52.03809,-1.68759,4442,11
"$$BUZZ,1753,16:17:36,52.03773,-1.68652,04398,11*1168","G8FJG-2Pi,M0RPI/M,G6GZH,M0RPI/5,G8KNN",1753,16:17:36,52.03773,-1.68652,4398,11
"$$BUZZ,1754,16:17:42,52.03735,-1.68536,04351,11*8FB5","G8KNN,JDL,M0RPI/M,G8FJG-2Pi",1754,16:17:42,52.03735,-1.68536,4351,11
"$$BUZZ,1755,16:17:48,52.03703,-1.68416,04304,11*8056","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1755,16:17:48,52.03703,-1.68416,4304,11
"$$BUZZ,1756,16:17:54,52.03671,-1.68304,04257,11*D8CE","G8FJG-2Pi,G8KNN,M0RPI/M",1756,16:17:54,52.03671,-1.68304,4257,11
"$$BUZZ,1757,16:18:00,52.03637,-1.68192,04212,11*1EA5","G8FJG-2Pi,G8KNN,M0RPI/M,M0RPI/5",1757,16:18:00,52.03637,-1.68192,4212,11
"$$BUZZ,1758,16:18:06,52.03601,-1.68087,04165,11*A151","G8FJG-2Pi,M0RPI/5,G8KNN,M0RPI/M,G6GZH",1758,16:18:06,52.03601,-1.68087,4165,11
"$$BUZZ,1759,16:18:12,52.03564,-1.67972,04118,11*BCA3","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1759,16:18:12,52.03564,-1.67972,4118,11
"$$BUZZ,1760,16:18:18,52.03523,-1.67860,04073,11*A52D","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1760,16:18:18,52.03523,-1.6786,4073,11
"$$BUZZ,1761,16:18:24,52.03479,-1.67745,04026,11*1226","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1761,16:18:24,52.03479,-1.67745,4026,11
"$$BUZZ,1762,16:18:30,52.03439,-1.67623,03977,11*2FDB","JDL,G8KNN,M0RPI/M,M0RPI/5",1762,16:18:30,52.03439,-1.67623,3977,11
"$$BUZZ,1763,16:18:36,52.03402,-1.67508,03930,11*3A80","G8FJG-2Pi,M0RPI/M,G8KNN,M0RPI/5,G6GZH",1763,16:18:36,52.03402,-1.67508,3930,11
"$$BUZZ,1764,16:18:42,52.03366,-1.67404,03883,11*9D2E","G8KNN,G8FJG-2Pi,M0RPI/5,M0RPI/M,G6GZH",1764,16:18:42,52.03366,-1.67404,3883,11
"$$BUZZ,1765,16:18:48,52.03332,-1.67303,03837,11*8D13","G8FJG-2Pi,G6GZH,M0RPI/5,M0RPI/M,G8KNN",1765,16:18:48,52.03332,-1.67303,3837,11
"$$BUZZ,1766,16:18:54,52.03298,-1.67198,03791,11*CB4D","G8KNN,G8FJG-2Pi,M0RPI/5,M0RPI/M,G6GZH",1766,16:18:54,52.03298,-1.67198,3791,11
"$$BUZZ,1767,16:19:00,52.03262,-1.67091,03745,11*E413","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1767,16:19:00,52.03262,-1.67091,3745,11
"$$BUZZ,1768,16:19:06,52.03224,-1.66982,03701,11*4564","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1768,16:19:06,52.03224,-1.66982,3701,11
"$$BUZZ,1769,16:19:12,52.03183,-1.66875,03656,11*F204","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1769,16:19:12,52.03183,-1.66875,3656,11
"$$BUZZ,1770,16:19:18,52.03138,-1.66763,03610,11*5A1A","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1770,16:19:18,52.03138,-1.66763,3610,11
"$$BUZZ,1771,16:19:24,52.03087,-1.66649,03566,11*2C9A","G8FJG-2Pi,M0RPI/M,G6GZH,M0RPI/5,G8KNN",1771,16:19:24,52.03087,-1.66649,3566,11
"$$BUZZ,1772,16:19:30,52.03043,-1.66533,03521,11*0172","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1772,16:19:30,52.03043,-1.66533,3521,11
"$$BUZZ,1773,16:19:36,52.02995,-1.66411,03475,11*3295","G8KNN,JDL,M0RPI/M,G8FJG-2Pi,G6GZH",1773,16:19:36,52.02995,-1.66411,3475,11
"$$BUZZ,1774,16:19:42,52.02950,-1.66296,03430,11*C2FA","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1774,16:19:42,52.0295,-1.66296,3430,11
"$$BUZZ,1775,16:19:48,52.02908,-1.66185,03384,11*BA0F","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1775,16:19:48,52.02908,-1.66185,3384,11
"$$BUZZ,1776,16:19:54,52.02862,-1.66068,03337,11*1BAE","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1776,16:19:54,52.02862,-1.66068,3337,11
"$$BUZZ,1777,16:20:00,52.02817,-1.65948,03290,11*1176","G8KNN,JDL,M0RPI/M,G8FJG-2Pi",1777,16:20:00,52.02817,-1.65948,3290,11
"$$BUZZ,1778,16:20:06,52.02777,-1.65821,03241,11*0E1F","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1778,16:20:06,52.02777,-1.65821,3241,11
"$$BUZZ,1779,16:20:12,52.02732,-1.65697,03192,11*1535","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1779,16:20:12,52.02732,-1.65697,3192,11
"$$BUZZ,1780,16:20:18,52.02691,-1.65577,03146,11*4993","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1780,16:20:18,52.02691,-1.65577,3146,11
"$$BUZZ,1781,16:20:24,52.02650,-1.65449,03098,11*2B93","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1781,16:20:24,52.0265,-1.65449,3098,11
"$$BUZZ,1782,16:20:30,52.02607,-1.65316,03048,11*6A37","JDL,G8FJG-2Pi,G6GZH,M0RPI/M,G8KNN",1782,16:20:30,52.02607,-1.65316,3048,11
"$$BUZZ,1783,16:20:36,52.02565,-1.65185,03000,11*FBAD","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1783,16:20:36,52.02565,-1.65185,3000,11
"$$BUZZ,1784,16:20:42,52.02523,-1.65062,02953,11*408F","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1784,16:20:42,52.02523,-1.65062,2953,11
"$$BUZZ,1785,16:20:48,52.02480,-1.64944,02904,11*448C","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1785,16:20:48,52.0248,-1.64944,2904,11
"$$BUZZ,1786,16:20:54,52.02432,-1.64815,02856,11*3F95","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1786,16:20:54,52.02432,-1.64815,2856,11
"$$BUZZ,1787,16:21:00,52.02386,-1.64691,02807,11*3C87","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1787,16:21:00,52.02386,-1.64691,2807,11
"$$BUZZ,1788,16:21:06,52.02341,-1.64570,02759,11*F437","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1788,16:21:06,52.02341,-1.6457,2759,11
"$$BUZZ,1789,16:21:12,52.02287,-1.64450,02709,11*B8D8","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1789,16:21:12,52.02287,-1.6445,2709,11
"$$BUZZ,1790,16:21:18,52.02235,-1.64324,02661,11*C948","JDL,G8FJG-2Pi,G6GZH,M0RPI/M,G8KNN",1790,16:21:18,52.02235,-1.64324,2661,11
"$$BUZZ,1791,16:21:24,52.02187,-1.64201,02613,11*509B",G8FJG-2Pi,1791,16:21:24,52.02187,-1.64201,2613,11
"$$BUZZ,1792,16:21:30,52.02143,-1.64086,02566,11*B054","JDL,M0RPI/M,G8FJG-2Pi",1792,16:21:30,52.02143,-1.64086,2566,11
"$$BUZZ,1793,16:21:36,52.02095,-1.63970,02520,11*7491","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1793,16:21:36,52.02095,-1.6397,2520,11
"$$BUZZ,1794,16:21:42,52.02049,-1.63843,02472,11*3EBA","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1794,16:21:42,52.02049,-1.63843,2472,11
"$$BUZZ,1795,16:21:48,52.02011,-1.63715,02424,11*2985","JDL,G8FJG-2Pi,G8KNN,M0RPI/M,G6GZH",1795,16:21:48,52.02011,-1.63715,2424,11
"$$BUZZ,1796,16:21:54,52.01971,-1.63600,02377,11*0B8A","G8KNN,JDL,G6GZH,M0RPI/M,G8FJG-2Pi",1796,16:21:54,52.01971,-1.636,2377,11
"$$BUZZ,1797,16:22:00,52.01922,-1.63464,02331,11*891D","JDL,M0RPI/M,G8KNN,G8FJG-2Pi,G6GZH",1797,16:22:00,52.01922,-1.63464,2331,11
"$$BUZZ,1798,16:22:06,52.01869,-1.63337,02288,11*E6CF","G8FJG-2Pi,M0RPI/M",1798,16:22:06,52.01869,-1.63337,2288,11
"$$BUZZ,1799,16:22:12,52.01822,-1.63214,02243,11*C3FD","G8KNN,JDL,M0RPI/M,G8FJG-2Pi,G6GZH",1799,16:22:12,52.01822,-1.63214,2243,11
"$$BUZZ,1800,16:22:18,52.01772,-1.63082,02198,11*27BD","JDL,G8KNN,M0RPI/M,G8FJG-2Pi",1800,16:22:18,52.01772,-1.63082,2198,11
"$$BUZZ,1801,16:22:24,52.01716,-1.62956,02153,11*CFA6","G8FJG-2Pi,M0RPI/M",1801,16:22:24,52.01716,-1.62956,2153,11
"$$BUZZ,1802,16:22:30,52.01665,-1.62835,02110,11*DF97","G8FJG-2Pi,M0RPI/M",1802,16:22:30,52.01665,-1.62835,2110,11
"$$BUZZ,1803,16:22:36,52.01614,-1.62714,02066,11*7F5A","JDL,G6GZH,M0RPI/M,G8FJG-2Pi",1803,16:22:36,52.01614,-1.62714,2066,11
"$$BUZZ,1804,16:22:42,52.01553,-1.62582,02020,11*D1AC","JDL,M0RPI/M,G8FJG-2Pi",1804,16:22:42,52.01553,-1.62582,2020,11
"$$BUZZ,1805,16:22:48,52.01488,-1.62455,01976,11*91E1",M0RPI/M,1805,16:22:48,52.01488,-1.62455,1976,11
"$$BUZZ,1806,16:22:54,52.01421,-1.62334,01932,11*86D9","G8FJG-2Pi,M0RPI/M",1806,16:22:54,52.01421,-1.62334,1932,11
"$$BUZZ,1807,16:23:00,52.01357,-1.62217,01889,11*AD26","JDL,M0RPI/M,G8FJG-2Pi",1807,16:23:00,52.01357,-1.62217,1889,11
"$$BUZZ,1808,16:23:06,52.01295,-1.62093,01844,11*E032","JDL,M0RPI/M,G8FJG-2Pi",1808,16:23:06,52.01295,-1.62093,1844,11
"$$BUZZ,1809,16:23:12,52.01229,-1.61976,01800,11*4807","G8FJG-2Pi,M0RPI/M",1809,16:23:12,52.01229,-1.61976,1800,11
"$$BUZZ,1810,16:23:18,52.01168,-1.61855,01758,11*E0B7","JDL,G6GZH,M0RPI/M,G8FJG-2Pi,G8KNN",1810,16:23:18,52.01168,-1.61855,1758,11
"$$BUZZ,1811,16:23:24,52.01107,-1.61739,01716,11*8A98","JDL,M0RPI/M,G8FJG-2Pi",1811,16:23:24,52.01107,-1.61739,1716,11
"$$BUZZ,1812,16:23:30,52.01044,-1.61631,01676,11*54F3","G8FJG-2Pi,M0RPI/M",1812,16:23:30,52.01044,-1.61631,1676,11
"$$BUZZ,1813,16:23:36,52.00985,-1.61515,01632,11*F21C","JDL,M0RPI/M",1813,16:23:36,52.00985,-1.61515,1632,11
"$$BUZZ,1814,16:23:42,52.00922,-1.61386,01588,11*194D",M0RPI/M,1814,16:23:42,52.00922,-1.61386,1588,11
"$$BUZZ,1815,16:23:48,52.00859,-1.61263,01545,11*0FAC",M0RPI/M,1815,16:23:48,52.00859,-1.61263,1545,11
"$$BUZZ,1816,16:23:54,52.00799,-1.61148,01500,11*930F",M0RPI/M,1816,16:23:54,52.00799,-1.61148,1500,11
"$$BUZZ,1817,16:24:00,52.00739,-1.61024,01454,11*0393","JDL,M0RPI/M",1817,16:24:00,52.00739,-1.61024,1454,11
"$$BUZZ,1818,16:24:06,52.00674,-1.60898,01409,11*9BF3",M0RPI/M,1818,16:24:06,52.00674,-1.60898,1409,11
"$$BUZZ,1819,16:24:12,52.00613,-1.60782,01363,11*B8BF",M0RPI/M,1819,16:24:12,52.00613,-1.60782,1363,11
"$$BUZZ,1820,16:24:18,52.00549,-1.60667,01321,11*991A","JDL,M0RPI/M",1820,16:24:18,52.00549,-1.60667,1321,11
"$$BUZZ,1821,16:24:24,52.00490,-1.60542,01279,11*8BF2",M0RPI/M,1821,16:24:24,52.0049,-1.60542,1279,11
"$$BUZZ,1822,16:24:30,52.00430,-1.60413,01238,11*29EB",M0RPI/M,1822,16:24:30,52.0043,-1.60413,1238,11
"$$BUZZ,1823,16:24:36,52.00376,-1.60288,01196,11*9DFD",M0RPI/M,1823,16:24:36,52.00376,-1.60288,1196,11
"$$BUZZ,1824,16:24:42,52.00336,-1.60154,01155,11*1FB4",M0RPI/M,1824,16:24:42,52.00336,-1.60154,1155,11
"$$BUZZ,1825,16:24:48,52.00271,-1.60025,01114,11*154C",M0RPI/M,1825,16:24:48,52.00271,-1.60025,1114,11
"$$BUZZ,1826,16:24:54,52.00228,-1.59886,01072,11*26A5",M0RPI/M,1826,16:24:54,52.00228,-1.59886,1072,11
"$$BUZZ,1827,16:25:00,52.00169,-1.59748,01032,11*FBBA",M0RPI/M,1827,16:25:00,52.00169,-1.59748,1032,11
"$$BUZZ,1828,16:25:06,52.00126,-1.59618,00989,11*EB3B",M0RPI/M,1828,16:25:06,52.00126,-1.59618,989,11
"$$BUZZ,1829,16:25:12,52.00092,-1.59466,00950,11*C7ED",M0RPI/M,1829,16:25:12,52.00092,-1.59466,950,11
"$$BUZZ,1830,16:25:18,52.00045,-1.59342,00911,11*E68D",M0RPI/M,1830,16:25:18,52.00045,-1.59342,911,11
"$$BUZZ,1831,16:25:24,52.00010,-1.59210,00870,11*6A03",M0RPI/M,1831,16:25:24,52.0001,-1.5921,870,11
"$$BUZZ,1832,16:25:30,51.99974,-1.59072,00829,11*925F",M0RPI/M,1832,16:25:30,51.99974,-1.59072,829,11
"$$BUZZ,1833,16:25:36,51.99939,-1.58933,00790,11*D4A9",M0RPI/M,1833,16:25:36,51.99939,-1.58933,790,11
"$$BUZZ,1834,16:25:42,51.99898,-1.58787,00754,11*A281",M0RPI/M,1834,16:25:42,51.99898,-1.58787,754,11
"$$BUZZ,1835,16:25:48,51.99857,-1.58644,00715,11*54F6",M0RPI/M,1835,16:25:48,51.99857,-1.58644,715,11
"$$BUZZ,1836,16:25:54,51.99820,-1.58506,00679,11*F17E",M0RPI/M,1836,16:25:54,51.9982,-1.58506,679,11
"$$BUZZ,1837,16:26:00,51.99789,-1.58363,00642,11*805D",M0RPI/M,1837,16:26:00,51.99789,-1.58363,642,11
"$$BUZZ,1838,16:26:06,51.99764,-1.58200,00605,11*F961",M0RPI/M,1838,16:26:06,51.99764,-1.582,605,11
"$$BUZZ,1839,16:26:12,51.99727,-1.58079,00568,11*FBEA",M0RPI/M,1839,16:26:12,51.99727,-1.58079,568,11
"$$BUZZ,1840,16:26:18,51.99708,-1.57950,00535,11*B890",M0RPI/M,1840,16:26:18,51.99708,-1.5795,535,11
"$$BUZZ,1841,16:26:24,51.99669,-1.57845,00507,11*47B4",M0RPI/M,1841,16:26:24,51.99669,-1.57845,507,11
"$$BUZZ,1842,16:26:30,51.99644,-1.57732,00477,10*5057",M0RPI/M,1842,16:26:30,51.99644,-1.57732,477,10
"$$BUZZ,1843,16:26:36,51.99608,-1.57613,00437,10*340C",M0RPI/M,1843,16:26:36,51.99608,-1.57613,437,10
"$$BUZZ,1844,16:26:42,51.99593,-1.57507,00395,11*BE55",M0RPI/M,1844,16:26:42,51.99593,-1.57507,395,11
"$$BUZZ,1845,16:26:48,51.99564,-1.57407,00359,11*FF64",M0RPI/M,1845,16:26:48,51.99564,-1.57407,359,11
"$$BUZZ,1846,16:26:54,51.99542,-1.57288,00324,11*8B9A",M0RPI/M,1846,16:26:54,51.99542,-1.57288,324,11
"$$BUZZ,1847,16:27:00,51.99542,-1.57179,00291,11*9446",M0RPI/M,1847,16:27:00,51.99542,-1.57179,291,11
"$$BUZZ,1848,16:27:06,51.99542,-1.57080,00255,10*8C81",M0RPI/M,1848,16:27:06,51.99542,-1.5708,255,10
"$$BUZZ,1849,16:27:12,51.99540,-1.56969,00220,10*4638",M0RPI/M,1849,16:27:12,51.9954,-1.56969,220,10
"$$BUZZ,1850,16:27:18,51.99529,-1.56895,00186,11*DABB",M0RPI/M,1850,16:27:18,51.99529,-1.56895,186,11
